id_cliente;nome_cliente;cpf_cliente;email;cidade;id_loja
342;Olívia Fonseca;927.501.843-04;oliviada-conceicao@example.com;Teixeira;21
343;Sr. Ravi Lucca Camargo;827.695.031-03;ycamargo@example.com;Peixoto de Sousa;33
344;Pedro Miguel Câmara;864.931.072-96;apollorocha@example.com;Gonçalves;51
345;Stephany Ribeiro;192.364.075-52;fonsecamiguel@example.com;Peixoto;10
346;Camila da Conceição;674.958.231-19;maria-laura96@example.com;Casa Grande dos Dourados;28
347;Davi da Cunha;793.510.428-04;monteirobenjamim@example.org;Pereira Alegre;29
348;Kevin Pinto;918.543.607-01;gmendonca@example.com;Nogueira da Prata;21
349;Arthur Gabriel Lopes;167.235.408-08;ana-juliasantos@example.org;Lopes de Carvalho;15
350;Mathias Mendonça;178.349.052-79;ypastor@example.net;Vargas da Mata;18
351;Sr. Arthur Pastor;025.874.961-01;bbrito@example.com;Jesus da Praia;49
352;Joaquim da Cruz;341.502.679-52;nascimentoaylla@example.org;Ribeiro de Lima;20
353;Sophie Leão;407.982.361-40;gael-henrique71@example.net;Fernandes;12
354;Sarah Teixeira;524.831.960-98;aliciada-luz@example.org;Oliveira das Flores;3
355;Caleb Silva;915.204.387-88;eduardo48@example.com;Ribeiro da Prata;4
356;Sr. Oliver Guerra;487.591.023-14;qcunha@example.net;da Mata de Porto;35
357;Maya Nunes;083.271.495-04;ujesus@example.org;Jesus;54
358;João Pedro Ramos;243.710.589-14;ana-luizamartins@example.com;Lima do Norte;18
359;Emanuel da Mata;204.697.158-20;bviana@example.org;Dias;29
360;Letícia Azevedo;651.387.402-53;maysa13@example.net;Vargas;52
361;Dr. Mathias Souza;369.108.472-96;lda-cunha@example.org;Nascimento de Freitas;33
362;Srta. Luiza Nogueira;673.219.845-91;asafe90@example.net;Sales;15
363;Isabella da Cunha;864.592.073-56;agomes@example.com;da Rosa de Minas;22
364;Kaique Costela;275.683.014-35;vmelo@example.com;Silva das Pedras;54
365;Enrico Sampaio;481.239.670-04;ramosleo@example.net;Vieira de Ramos;37
366;Alexandre Guerra;345.807.162-80;uvieira@example.com;Sousa de Carvalho;6
367;Erick Rodrigues;954.103.286-98;ooliveira@example.org;Novais;34
368;Heloísa Borges;734.510.826-08;kaique15@example.org;Albuquerque;20
369;Dra. Maya Vargas;791.856.432-46;igarcia@example.com;Peixoto;5
370;João Miguel Siqueira;362.910.754-07;xda-cruz@example.net;Barros de Albuquerque;19
371;Catarina Duarte;639.584.207-29;mfogaca@example.net;Abreu;11
372;Thiago Pinto;649.521.073-61;lucca87@example.com;Cardoso de Borges;51
373;Dr. Diego da Luz;150.932.468-24;vinicius85@example.com;Dias;5
374;Sra. Clarice Novais;703.186.459-39;luan76@example.org;Aparecida de Macedo;18
375;Dr. Raul Monteiro;129.807.653-68;otavio90@example.net;Leão;12
376;Josué Vargas;715.026.384-44;leandro01@example.com;Marques de Pires;49
377;André Farias;075.864.192-30;ayla01@example.net;Borges das Flores;46
378;Felipe da Costa;610.985.342-98;isaqueda-rosa@example.com;Sousa da Mata;2
379;Caroline Fogaça;153.768.492-28;salavinia@example.com;Lopes;15
380;Mariane Borges;085.371.469-00;maria-helena61@example.com;Cassiano Grande;27
381;Letícia da Cruz;864.709.532-47;gjesus@example.com;Fogaça Paulista;21
382;Anna Liz Vargas;801.563.794-57;barroslara@example.net;Dias Verde;2
383;Sra. Milena Pinto;452.160.739-06;bnascimento@example.org;Camargo do Sul;21
384;Rhavi Marques;674.892.310-78;joao-gabrielalbuquerque@example.org;Almeida;50
385;Srta. Amanda Costela;723.954.106-16;ecasa-grande@example.com;Camargo;30
386;Eduardo Sousa;798.034.165-10;varagao@example.org;Pires;27
387;Sra. Maria Vitória Monteiro;984.035.721-23;davimoura@example.org;Oliveira Alegre;53
388;Ana Luiza da Mata;671.342.958-00;castroalicia@example.net;Melo;38
389;Dr. Igor Montenegro;357.129.486-64;ncastro@example.org;Sales de Minas;11
390;Rafaela Cardoso;239.480.517-04;ottonovais@example.org;Fogaça;40
391;Luiz Henrique Rocha;290.678.354-47;novaispietro@example.com;Fernandes da Praia;8
392;João Felipe Cassiano;810.367.425-71;montenegrogustavo-henrique@example.org;Costela;54
393;Sr. João Vitor Santos;789.501.246-02;costaluna@example.com;da Cruz;53
394;Manuela da Paz;821.963.540-15;sofialeao@example.org;Lima;19
395;Maria Luísa Marques;850.317.469-39;isadora26@example.org;Teixeira do Norte;3
396;Clarice Oliveira;084.367.251-07;antony48@example.net;Sampaio;11
397;Melissa Ramos;387.529.140-97;nascimentobruna@example.com;Moreira;2
398;Larissa Cunha;184.729.036-13;ana-juliasilveira@example.com;Siqueira;28
399;Marcelo da Luz;851.096.374-66;pfernandes@example.net;Ferreira;3
400;João Miguel Rios;926.451.073-70;maria12@example.net;Jesus de Minas;34
401;Bento Lima;273.809.641-78;melina67@example.net;Siqueira de Leão;25
402;Diego Montenegro;278.154.093-50;cmelo@example.net;Novais;41
403;Sr. Nicolas Camargo;154.079.682-58;joao-miguelviana@example.net;Aragão da Mata;10
404;Henrique Cirino;701.428.695-11;marcela56@example.com;Teixeira;22
405;Thiago Porto;798.152.046-02;riosluisa@example.net;Ramos de Minas;4
406;Apollo Oliveira;481.590.726-94;maria-lauramontenegro@example.org;Ribeiro;29
407;Emilly Almeida;438.659.701-84;cpastor@example.com;Fernandes;37
408;Emilly Leão;085.329.467-47;joao-pedro24@example.org;das Neves;33
409;Eloá Araújo;952.086.714-76;joao-miguel65@example.com;Campos do Norte;4
410;Isaque Sá;937.468.015-75;maria-fernanda86@example.org;Alves de Jesus;32
411;Isabel Almeida;481.796.235-64;obarros@example.net;Viana;51
412;Marcelo Nogueira;236.480.719-04;alexandrearaujo@example.com;Peixoto Paulista;18
413;Maria Helena Ferreira;384.017.659-00;hsampaio@example.org;Lopes do Oeste;25
414;Sofia Dias;547.216.809-02;arthur-gabriel20@example.net;Abreu de Albuquerque;45
415;Emanuella Jesus;876.405.921-94;fogacafernanda@example.net;Gomes da Serra;29
416;Srta. Camila Martins;537.016.289-12;fernandopimenta@example.net;Silva de Goiás;29
417;Thales Fonseca;047.568.192-49;rcamargo@example.net;Cavalcante de Novaes;36
418;Erick Azevedo;921.784.653-82;augustosales@example.net;Rodrigues da Prata;37
419;Agatha Lima;056.732.941-07;hfonseca@example.org;Aragão;2
420;Otto Nascimento;750.312.946-80;laviniabarbosa@example.org;Cavalcante;48
421;Dr. Benício Pires;107.384.295-97;melorhavi@example.com;Farias;19
422;Isabela Barbosa;971.534.062-80;garciaana-sophia@example.net;Viana;26
423;Bento Macedo;046.975.812-02;nbrito@example.com;Peixoto;15
424;Alexia Marques;679.480.235-00;vmoreira@example.net;Caldeira;13
425;Anthony Gabriel Peixoto;132.547.698-64;pcirino@example.org;Araújo;37
426;Leonardo Pacheco;685.247.103-90;caroline45@example.org;Araújo;28
427;Thiago Novais;065.187.943-48;ssales@example.com;Pacheco Verde;33
428;Dr. Otto Farias;217.603.859-21;maria-florpinto@example.org;Mendes;52
429;Sra. Maria Flor Costela;620.875.943-92;amandamacedo@example.org;Aparecida do Sul;29
430;Gael Henrique da Paz;234.519.607-61;cavalcantivinicius@example.org;Rocha;18
431;Mateus Rezende;153.279.640-43;esilva@example.org;Cardoso;19
432;Gael Nascimento;658.431.027-26;kaique53@example.org;Cardoso do Galho;9
433;Rebeca Costela;179.843.265-09;aurorasilva@example.com;Silva de Monteiro;33
434;Juliana Pacheco;603.197.548-39;lais69@example.org;da Cunha da Prata;24
435;Davi Luiz Sá;147.829.065-01;dmachado@example.com;Freitas do Amparo;25
436;Dr. Mateus Alves;273.950.641-43;vianayuri@example.org;Campos;31
437;Luiz Miguel Andrade;835.172.469-64;joao-guilhermesa@example.net;Albuquerque da Mata;41
438;Luiz Felipe Viana;690.354.187-00;ottomelo@example.org;Silveira de Martins;7
439;Sr. Levi Correia;693.784.015-20;ana-laurasousa@example.org;Ribeiro de Fogaça;7
440;Sr. Otto Lima;684.270.539-83;heloisa63@example.com;Nascimento;30
441;Esther Melo;157.820.946-30;salesmariana@example.org;Costa;27
442;Matheus da Paz;394.570.861-39;cavalcantebeatriz@example.com;Castro do Campo;53
443;Vitor Gabriel Leão;716.985.432-55;mcastro@example.net;Pastor do Oeste;23
444;Natália da Mota;302.986.174-04;dmarques@example.net;Sousa;48
445;João Pedro Ramos;754.391.602-99;ymarques@example.net;Sampaio;12
446;Aylla Gonçalves;032.754.689-10;marinajesus@example.net;Freitas;26
447;Cauã Montenegro;567.128.043-53;portomaria-eduarda@example.com;Souza das Flores;45
448;Miguel Andrade;041.572.368-07;barrosagatha@example.net;Silva;12
449;Cecilia Melo;428.609.531-24;nascimentoheloisa@example.org;Rios;46
450;João Gabriel Cassiano;752.180.634-44;gomesana-liz@example.com;Peixoto;6
451;Benicio Vargas;638.215.074-62;albuquerquebarbara@example.org;Câmara;36
452;Enzo Silveira;206.489.735-65;vitoriagoncalves@example.com;da Conceição;17
453;Cauê Fogaça;520.398.716-59;ecamara@example.net;Rezende da Praia;15
454;Bernardo Cunha;647.058.139-01;hellena25@example.org;Rios do Amparo;38
455;Lucas Gabriel Almeida;976.451.032-99;das-nevesrenan@example.net;Sá de Goiás;24
456;Anna Liz Araújo;257.918.306-02;liviasousa@example.com;da Mota;9
457;Sr. Vicente Vieira;640.152.873-71;riostheo@example.net;Pereira;25
458;Stephany Duarte;270.836.149-03;joseborges@example.org;da Costa;54
459;Anna Liz Lima;742.516.309-80;allana97@example.net;da Mata;31
460;Anna Liz Fonseca;692.385.401-60;teixeiragiovanna@example.com;Teixeira;2
461;Vitor Gabriel Cassiano;824.369.517-64;vbarbosa@example.org;Costa de Cassiano;48
462;André Albuquerque;857.369.214-64;diego60@example.org;Nunes da Serra;15
463;Pedro Henrique da Cunha;587.962.041-76;psousa@example.org;Andrade de Fonseca;25
464;Ana Sampaio;247.519.680-76;camargofrancisco@example.net;Gonçalves Verde;10
465;Valentim Correia;629.857.341-00;usa@example.org;Porto;4
466;Manuella Casa Grande;436.520.189-15;azevedolara@example.net;Rezende da Mata;35
467;Sra. Eloá Cavalcanti;528.136.049-33;muriloaraujo@example.net;Teixeira;18
468;José Pedro Jesus;712.096.348-13;fernandesbento@example.net;Mendes;4
469;Beatriz Albuquerque;049.587.632-10;hpereira@example.com;Melo de Sá;48
470;Dr. Lucca Freitas;593.287.460-00;bianca10@example.com;Silveira Grande;28
471;Davi Moura;435.896.720-56;portoaurora@example.org;Aparecida Alegre;1
472;Melina da Conceição;976.540.213-99;siqueirahelena@example.com;Silva;7
473;Vicente Oliveira;802.397.651-68;mendesvalentina@example.org;Cunha;31
474;Caio Caldeira;602.739.145-61;hrios@example.net;Nascimento;17
475;Rebeca Borges;531.928.467-55;pietroda-luz@example.org;Borges do Campo;19
476;Luigi Sousa;931.427.560-43;davi98@example.org;Lima Alegre;43
477;Sr. Vicente Ribeiro;931.804.675-84;pedro-lucas77@example.org;Casa Grande do Norte;31
478;Luiza das Neves;814.657.320-71;tda-rocha@example.com;Farias;40
479;Gustavo Henrique Siqueira;302.695.748-83;novaesheloisa@example.com;Rocha do Amparo;45
480;Dr. Matteo Barbosa;849.517.302-60;caue47@example.net;Oliveira;48
481;Pedro Miguel Sampaio;742.165.083-08;fernandalima@example.net;Araújo;15
482;Luiz Henrique Melo;201.459.387-60;bernardocampos@example.org;Mendonça da Mata;16
483;Dra. Emanuella Rezende;617.953.248-64;antonio11@example.org;Mendonça;10
484;Sophia Câmara;074.569.132-34;kda-rosa@example.org;Duarte;3
485;Vitor Gabriel Cirino;609.475.382-83;isaaccirino@example.net;Abreu;6
486;Melissa Dias;102.495.876-02;barrosjosue@example.net;Fonseca da Prata;21
487;Otávio Ribeiro;034.972.861-50;rebeca59@example.net;Sales;8
488;Augusto da Costa;032.715.468-35;jose-miguel96@example.org;da Luz das Flores;42
489;Elisa Guerra;714.538.906-10;esthernunes@example.net;Leão;24
490;Levi Viana;690.417.283-50;vazevedo@example.net;Fonseca;23
491;Dr. Diogo Câmara;401.376.892-50;mariana18@example.com;Novaes Paulista;14
492;Beatriz Aragão;256.194.370-43;antony82@example.net;Casa Grande;4
493;Juliana Aragão;536.981.742-19;yuri68@example.net;das Neves;37
494;Aurora das Neves;651.809.742-67;barrosallana@example.net;Albuquerque de Lima;38
495;Sophia Siqueira;278.456.013-90;anthony-gabrielsilva@example.com;da Cruz do Galho;15
496;Ana Cecília Pereira;723.108.649-78;limamaya@example.com;Freitas;54
497;Lucca Rocha;381.269.570-77;sousaisabel@example.org;Ramos do Galho;21
498;Ravi Pinto;705.843.219-88;abreuclara@example.net;Guerra;20
499;Sr. Carlos Eduardo Lopes;731.469.805-84;cassianotheodoro@example.org;Gonçalves de Freitas;10
500;Luiz Otávio Lima;284.035.167-62;wabreu@example.net;Camargo;29
501;João Miguel Aparecida;268.590.174-49;rrios@example.org;Mendonça da Prata;18
502;Carolina Duarte;689.105.432-05;melissa03@example.org;Lima do Sul;40
503;Pietra da Rocha;471.638.920-04;alanavargas@example.org;Sampaio de Goiás;2
504;Mariane Costa;712.846.509-01;randrade@example.org;Lima;12
505;Guilherme Borges;068.421.735-07;garaujo@example.com;da Rosa;29
506;João Felipe Fonseca;456.120.798-85;ribeiroaurora@example.org;Melo Paulista;51
507;Beatriz Lopes;247.965.038-38;biancafonseca@example.net;Souza Verde;31
508;Maria Fernanda da Costa;436.071.582-07;maitebrito@example.org;da Rosa do Amparo;24
509;Vitor Silveira;209.134.756-61;manuela16@example.org;Leão de Moura;21
510;Alícia Cavalcante;942.708.563-00;rmonteiro@example.net;Cavalcante;38
511;Sophia Gomes;869.421.705-85;antonyvieira@example.net;Montenegro de Santos;1
512;Dra. Joana da Rosa;348.701.652-44;bruno24@example.org;Vieira do Norte;27
513;Isadora Costela;810.524.697-01;joao-felipe69@example.com;Araújo do Sul;11
514;Sr. João Lucas Cavalcanti;401.563.298-24;ucamara@example.com;Pacheco;23
515;Maria Laura Cassiano;736.218.054-35;lcirino@example.org;Siqueira de Cirino;31
516;Larissa Almeida;428.639.107-87;limasamuel@example.com;Brito do Galho;5
517;Anthony Gabriel Pereira;168.075.432-71;da-matajoao-pedro@example.net;Vieira;19
518;Cauê Nogueira;513.874.906-48;maria-luiza23@example.org;Pires da Prata;44
519;Antônio Aparecida;184.073.962-22;da-conceicaoleticia@example.com;Fogaça;40
520;Laura Câmara;617.809.542-20;pimentabrenda@example.org;Barros do Norte;45
521;Clarice Cavalcanti;685.413.729-28;cecilia14@example.com;da Luz de Minas;41
522;Dom Vasconcelos;259.368.041-51;joao-vitor15@example.org;Vargas;27
523;Maria Dias;769.534.208-47;jleao@example.com;Nascimento de Nascimento;29
524;Matheus Barros;963.501.287-02;fonsecamaria-julia@example.org;Araújo;32
525;Dr. Davi Miguel da Rocha;726.195.083-12;sampaiojoao-pedro@example.com;Sampaio;4
526;Maria Fernanda Aragão;197.648.035-39;emanuelda-cruz@example.org;Nunes;16
527;Clarice Teixeira;279.548.316-55;pviana@example.net;da Paz;52
528;Eduardo Araújo;028.935.471-41;rafael62@example.com;Moreira;24
529;Carolina Souza;360.198.724-40;pdias@example.net;Garcia da Serra;50
530;Marcelo Ramos;634.095.281-05;da-costaalexia@example.org;Azevedo;36
531;Anthony Sá;438.501.267-90;daparecida@example.com;das Neves;48
532;Luiz Henrique Sá;463.278.190-87;joana81@example.net;Alves;14
533;Maria Helena Mendes;904.163.827-03;pedrorodrigues@example.net;Vargas;9
534;Srta. Sarah Moreira;985.312.476-91;silvahellena@example.org;Pimenta;22
535;Ana Vitória Cassiano;971.608.235-59;dbrito@example.com;da Rocha;48
536;Bernardo da Mota;958.061.342-70;luisa21@example.net;Aparecida de Fonseca;39
537;Murilo Jesus;927.845.610-11;cmontenegro@example.com;Pinto;35
538;Ana Laura Sousa;380.172.956-77;camarahellena@example.com;Ferreira;6
539;Nina Ramos;871.096.354-57;efarias@example.com;Pereira do Amparo;9
540;Renan Camargo;470.913.528-23;benicio96@example.org;Vieira das Pedras;41
541;Hadassa Aragão;306.271.895-12;jade14@example.net;Leão de Moura;10
542;José Pedro Cirino;016.278.435-07;imelo@example.net;Sampaio;34
543;Maria Sales;960.481.723-03;anna-liz02@example.com;Monteiro;41
544;Sr. Nicolas da Luz;807.613.942-22;laurasampaio@example.net;Peixoto;13
545;Helena Ferreira;390.267.514-43;drezende@example.com;Fogaça da Praia;47
546;Mariane Moreira;512.367.840-90;sgarcia@example.net;Porto da Mata;3
547;Dra. Beatriz Borges;190.437.526-06;lmontenegro@example.org;Leão do Oeste;12
548;Rafael Novaes;613.970.285-21;xabreu@example.org;da Mata Paulista;7
549;Oliver Rocha;306.875.192-68;luigi96@example.org;Correia das Flores;18
550;Paulo Cardoso;629.841.307-31;mirellacampos@example.net;Teixeira Paulista;51
551;Eduarda Duarte;318.096.742-04;valves@example.net;Marques;45
552;Maria Alice Cirino;394.176.850-66;enzo20@example.net;Camargo;13
553;Camila Caldeira;248.105.367-26;fbrito@example.org;Barbosa do Amparo;25
554;Ana Vitória Costela;695.731.480-48;beniciocampos@example.com;Mendes da Prata;21
555;Emanuel Moreira;413.906.527-34;emanuellacamargo@example.org;Duarte;39
556;Henry Barros;248.310.965-98;zsouza@example.com;Moraes das Flores;8
557;José Cavalcanti;346.085.279-83;clopes@example.com;Dias do Campo;33
558;Maria Isis Lima;358.709.164-10;mda-rocha@example.net;Gonçalves do Sul;16
559;Fernando Duarte;625.109.847-30;joaquim05@example.net;Silva;47
560;Sr. Ravi Lucca Nunes;531.824.790-32;novaisagatha@example.net;Oliveira;2
561;Mariah Rodrigues;658.190.374-48;laura11@example.com;Peixoto;48
562;Dr. Isaac Oliveira;049.587.316-01;iandrade@example.net;Fernandes;11
563;Allana Azevedo;716.529.483-09;novaisana-sophia@example.com;Gonçalves;18
564;Rafael Monteiro;159.076.432-34;luiza32@example.org;Silveira;42
565;Sr. Benjamim da Luz;019.276.438-13;luigi29@example.com;Cardoso;34
566;Sr. Noah Porto;713.495.286-09;franciscoda-luz@example.com;Fogaça;16
567;Isabelly Ribeiro;318.907.526-30;mgomes@example.com;Fernandes;47
568;Vinícius Moraes;547.918.032-05;helena79@example.net;Vasconcelos;41
569;Esther Azevedo;462.579.031-06;souzahenry@example.org;Marques;26
570;João Felipe Alves;789.260.415-49;kevingoncalves@example.net;Moraes Alegre;24
571;Pedro Lucas da Mata;510.936.847-39;mcavalcanti@example.com;Moreira de Lopes;52
572;Benicio Ramos;319.065.247-34;da-motarael@example.net;Gonçalves das Flores;2
573;Henry Siqueira;473.162.985-37;britoleo@example.net;Sousa de das Neves;20
574;Srta. Eloá Dias;128.739.064-13;bfarias@example.org;Barbosa da Serra;36
575;Alexia Peixoto;570.316.842-26;rafael88@example.org;Vasconcelos;23
576;Carlos Eduardo da Rosa;578.924.631-19;emanuella70@example.com;Santos Alegre;15
577;Rafaela Camargo;480.136.952-98;da-cruzlorena@example.com;Souza;36
578;Gael Garcia;147.892.653-82;tda-mota@example.org;Pacheco;35
579;Manuela Pimenta;167.425.039-80;maria-florrodrigues@example.org;Pinto da Prata;19
580;Elisa da Rosa;741.620.385-62;josue07@example.com;Lopes;32
581;Sr. Benicio da Cunha;254.678.103-08;matteolopes@example.net;da Rocha;30
582;Arthur Gabriel Melo;536.870.219-12;luizarocha@example.com;Rodrigues;22
583;José Carvalho;683.290.571-86;fernandaviana@example.com;Carvalho;7
584;Melina Sales;589.326.417-73;jalves@example.org;Borges Grande;44
585;Liz Viana;385.147.206-35;isisrios@example.org;Teixeira de Moreira;17
586;Ana Júlia Barros;041.289.637-04;davi19@example.net;Sampaio;29
587;Valentim Casa Grande;872.156.934-73;mendoncamurilo@example.org;Abreu;4
588;Dante Moreira;138.076.594-39;da-rosajade@example.com;da Costa;20
589;Joana Pimenta;716.850.942-01;ninasousa@example.net;Melo;50
590;Lavínia da Rocha;175.823.460-17;bleao@example.org;da Paz;40
591;Bárbara Nunes;604.857.391-00;maria-helenasilveira@example.com;Albuquerque da Serra;36
592;Sr. Luiz Fernando Santos;861.759.234-64;ysilva@example.org;Viana da Mata;24
593;Ana Lívia Ramos;769.451.208-30;isis10@example.org;da Conceição;7
594;Cauê Monteiro;753.681.094-66;dazevedo@example.net;Camargo do Norte;18
595;Srta. Melina Teixeira;502.783.496-92;thiagomendonca@example.com;Câmara do Oeste;42
596;Srta. Maya Moura;310.567.842-53;fonsecajoana@example.net;Fernandes;32
597;Vinícius Monteiro;397.425.108-14;ypires@example.org;Cardoso;28
598;Letícia Brito;173.045.268-07;theodoro65@example.org;da Paz;53
599;Vitor Oliveira;384.970.521-88;bento05@example.com;Costa Alegre;42
600;Davi Miguel Costela;850.137.469-57;vpeixoto@example.net;Novaes;22
